,ID,gr_engine_active,sm_active,sm_occupancy,dram_active,fp64_active,fp32_active,fp16_active,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,MCUTL,MUSAM,GUSAM,power_usage,TOTEC,pstate,gpu_temp,memory_temp,sm_clock,run_time,application,sm_app_clock
30,0.0,0.9695765,0.9644715,0.4942054,0.16558862,0.3045918,0.00096928986,0.0,98276356.5668586,112694783.46896993,96.66859,21.370441,20.960333,96.119644,179.83325,3400.2019347408827,0.0,36.40499,48.601406,960.0,24.0,LAMMPS,960
31,0.0,0.9690156,0.96852,0.49139875,0.16227563,0.30528313,0.00095250004,0.0,79260179.043125,98830758.73625,96.88875,21.2875,20.6075,96.280624,178.29422,3395.073695625,0.0,36.29375,48.633125,945.0,23.666666666666668,LAMMPS,945
32,0.0,0.9689246,0.96409774,0.49755225,0.16500124,0.30286086,0.0010389611,0.0,76464031.135436,103977131.73654917,96.88312,20.884972,20.371058,96.35622,176.56615,3386.375858998145,0.0,36.141003,48.53185,930.0,24.0,LAMMPS,930
33,0.0,0.9705367,0.971079,0.49610013,0.16141418,0.3095858,0.00093283586,0.0,93358221.64116916,98324561.72761194,96.95771,20.649876,20.284204,96.4347,174.9797,3403.6279166666664,0.0,36.067165,48.59826,915.0,24.0,LAMMPS,915
34,0.0,0.96781695,0.96895695,0.49255818,0.1609703,0.31134304,0.0010278788,0.0,111674338.05939394,138024999.00666666,96.87454,20.42,19.95697,96.321815,172.82076,3433.2045060606065,0.0,35.877575,48.312122,900.0,24.33333333333333,LAMMPS,900
35,0.0,0.97222084,0.96928823,0.49352106,0.15894584,0.3113123,0.0011708785,0.0,90401353.76474127,103780171.4368231,96.944046,20.305656,19.720217,96.37906,172.19156,3442.4533357400724,0.0,35.773766,48.303852,885.0,25.0,LAMMPS,885
36,0.0,0.97232044,0.971331,0.49475822,0.15503052,0.30987793,0.0009330986,0.0,93659262.21420188,105864022.28462441,96.913734,19.673122,19.259977,96.33157,168.74313,3448.6623480046946,0.0,35.48709,48.130283,870.0,25.0,LAMMPS,870
37,0.0,0.97335225,0.97230554,0.4925281,0.15184961,0.31101125,0.0009508585,0.0,68542100.13084665,97203973.69863825,97.111305,19.668444,18.99704,96.536415,168.31073,3455.9133528715215,0.0,35.35465,48.168148,855.0,25.0,LAMMPS,855
38,0.0,0.9752408,0.97137296,0.49960518,0.15439884,0.3121994,0.00093218393,0.0,86654234.95287356,93174683.05517241,97.08046,19.210344,18.826437,96.340805,166.84532,3456.61593045977,0.0,35.20632,48.056896,840.0,25.33333333333333,LAMMPS,840
39,0.0,0.9737057,0.9695852,0.4945993,0.15017317,0.3124499,0.0009258631,0.0,68635608.79852858,95401683.02490096,97.34692,19.170345,18.72892,96.709114,166.07419,3482.11952065648,0.0,35.101868,48.03056,825.0,25.666666666666668,LAMMPS,825
40,0.0,0.97518045,0.97118264,0.49721688,0.14456953,0.30940562,0.0009569537,0.0,63574550.49558499,103563949.94315673,97.35817,18.588852,18.056843,96.80132,161.83755,3501.9813785871966,0.0,34.859272,47.86424,810.0,26.0,LAMMPS,810
41,0.0,0.9740776,0.97309387,0.49716008,0.14406402,0.31453934,0.0011204558,0.0,56948215.192620724,90221767.61475855,97.588715,18.199131,17.823114,96.96582,160.46643,3496.411943570266,0.0,34.69235,47.867065,795.0,26.0,LAMMPS,795
42,0.0,0.9761658,0.9733977,0.4925597,0.14166951,0.31833208,0.0010133262,0.0,73776934.31343284,100703661.71108742,97.384865,18.082623,17.592218,96.76759,159.2759,3532.482932835821,0.0,34.54371,47.735607,780.0,27.0,LAMMPS,780
