,dvfs,application,base_kernel_runtime,kernel_runtime,ratio
325,1260,cfd,126.0,10.743333333333334,11.726666666666667
326,1260,cutcp,99.0,4.376666666666666,22.633333333333336
327,1260,fft,111.0,4.293333333333333,25.866666666666664
328,1260,ge,155.0,7.6066666666666665,20.37666666666667
329,1260,heartwall,106.0,10.386666666666667,10.203333333333333
330,1260,histo,114.0,65.33666666666666,1.7566666666666666
331,1260,hotspot,114.0,6.636666666666667,17.173333333333332
332,1260,kmeans,100.0,45.053333333333335,2.22
333,1260,lavamd,109.0,4.88,22.343333333333334
334,1260,lbm,112.0,5.326666666666667,21.033333333333335
335,1260,lud,119.0,10.283333333333333,11.57
336,1260,mriq,109.0,3.5866666666666664,30.403333333333336
337,1260,nw,115.0,15.926666666666668,7.22
338,1260,spmv,147.0,13.11,11.21
339,1260,srad,114.0,8.426666666666668,13.533333333333333
340,1260,stencil,125.0,4.926666666666667,25.376666666666665
341,1260,tpacf,107.0,7.55,14.17
342,1275,bfs,117.0,8.153333333333334,14.36
343,1275,bplustree,108.0,7.45,14.493333333333334
344,1275,cfd,126.0,10.799999999999999,11.67
345,1275,cutcp,99.0,4.343333333333334,22.80666666666667
346,1275,fft,111.0,4.28,25.939999999999998
347,1275,ge,155.0,7.543333333333333,20.543333333333333
348,1275,heartwall,106.0,10.263333333333334,10.326666666666666
349,1275,histo,114.0,66.05333333333333,1.7299999999999998
350,1275,hotspot,114.0,6.573333333333333,17.343333333333334
351,1275,kmeans,100.0,45.18,2.2133333333333334
352,1275,lavamd,109.0,4.906666666666666,22.22
353,1275,lbm,112.0,5.3,21.136666666666667
354,1275,lud,119.0,10.406666666666666,11.436666666666667
355,1275,mriq,109.0,3.57,30.53
356,1275,nw,115.0,15.643333333333333,7.3500000000000005
357,1275,spmv,147.0,13.206666666666665,11.133333333333333
358,1275,srad,114.0,8.353333333333333,13.65
359,1275,stencil,125.0,4.933333333333334,25.346666666666664
360,1275,tpacf,107.0,7.503333333333333,14.26
361,1290,bfs,117.0,7.816666666666666,15.113333333333335
362,1290,bplustree,108.0,7.45,14.5
363,1290,cfd,126.0,10.593333333333334,11.896666666666667
364,1290,cutcp,99.0,4.25,23.293333333333333
365,1290,fft,111.0,4.276666666666667,25.95
366,1290,ge,155.0,7.420000000000001,20.886666666666667
367,1290,heartwall,106.0,10.15,10.443333333333333
368,1290,histo,114.0,61.99,1.8633333333333333
369,1290,hotspot,114.0,6.63,17.19666666666667
370,1290,kmeans,100.0,45.096666666666664,2.216666666666667
371,1290,lavamd,109.0,5.023333333333333,21.709999999999997
372,1290,lbm,112.0,5.273333333333333,21.236666666666668
373,1290,lud,119.0,10.193333333333333,11.676666666666668
374,1290,mriq,109.0,3.49,31.246666666666666
375,1290,nw,115.0,15.453333333333333,7.4433333333333325
376,1290,spmv,147.0,13.13,11.193333333333333
377,1290,srad,114.0,8.316666666666666,13.706666666666665
378,1290,stencil,125.0,4.91,25.47
379,1290,tpacf,107.0,7.4366666666666665,14.39
380,1305,bfs,117.0,7.526666666666666,15.58
381,1305,bplustree,108.0,7.32,14.756666666666666
382,1305,cfd,126.0,10.583333333333334,11.906666666666666
383,1305,cutcp,99.0,4.386666666666667,22.593333333333334
384,1305,fft,111.0,4.3133333333333335,25.723333333333333
385,1305,ge,155.0,7.3933333333333335,20.966666666666665
386,1305,heartwall,106.0,10.033333333333333,10.563333333333333
387,1305,histo,114.0,65.24333333333333,1.7533333333333332
388,1305,hotspot,114.0,6.59,17.296666666666667
389,1305,kmeans,100.0,44.96666666666667,2.223333333333333
390,1305,lavamd,109.0,4.89,22.30666666666667
391,1305,lbm,112.0,5.203333333333333,21.52333333333333
392,1305,lud,119.0,10.176666666666668,11.696666666666667
393,1305,mriq,109.0,3.61,30.25
394,1305,nw,115.0,15.423333333333334,7.456666666666666
395,1305,spmv,147.0,13.043333333333335,11.266666666666666
396,1305,srad,114.0,8.33,13.68
397,1305,stencil,125.0,4.866666666666666,25.703333333333333
398,1305,tpacf,107.0,7.390000000000001,14.486666666666666
399,1320,bfs,117.0,7.140000000000001,16.396666666666665
400,1320,bplustree,108.0,7.32,14.753333333333332
401,1320,cfd,126.0,10.406666666666666,12.103333333333333
402,1320,cutcp,99.0,4.23,23.406666666666666
403,1320,fft,111.0,4.263333333333333,26.036666666666665
404,1320,ge,155.0,7.343333333333334,21.113333333333333
405,1320,heartwall,106.0,9.950000000000001,10.656666666666666
406,1320,histo,114.0,69.52666666666666,1.6366666666666667
407,1320,hotspot,114.0,6.553333333333334,17.396666666666665
408,1320,kmeans,100.0,45.13666666666666,2.2133333333333334
409,1320,lavamd,109.0,4.823333333333333,22.603333333333335
410,1320,lbm,112.0,5.2,21.543333333333333
411,1320,lud,119.0,10.066666666666666,11.823333333333332
412,1320,mriq,109.0,3.4600000000000004,31.503333333333334
413,1320,nw,115.0,15.366666666666667,7.483333333333333
414,1320,spmv,147.0,13.08,11.236666666666666
415,1320,srad,114.0,8.293333333333333,13.74
416,1320,stencil,125.0,4.84,25.816666666666666
417,1320,tpacf,107.0,7.329999999999999,14.593333333333334
418,1335,bfs,117.0,7.63,15.363333333333335
419,1335,bplustree,108.0,7.216666666666666,14.963333333333333
420,1335,cfd,126.0,10.28,12.26
421,1335,cutcp,99.0,4.156666666666666,23.823333333333334
422,1335,fft,111.0,4.3,25.8
423,1335,ge,155.0,7.253333333333333,21.366666666666664
424,1335,heartwall,106.0,9.883333333333333,10.723333333333334
425,1335,histo,114.0,67.87,1.68
426,1335,hotspot,114.0,6.576666666666667,17.33
427,1335,kmeans,100.0,45.050000000000004,2.22
428,1335,lavamd,109.0,4.8566666666666665,22.45
429,1335,lbm,112.0,5.1066666666666665,21.929999999999996
430,1335,lud,119.0,10.08,11.81
431,1335,mriq,109.0,3.4466666666666668,31.650000000000002
432,1335,nw,115.0,15.193333333333333,7.57
433,1335,spmv,147.0,13.046666666666667,11.266666666666666
434,1335,srad,114.0,8.27,13.783333333333333
435,1335,stencil,125.0,4.86,25.74333333333333
436,1335,tpacf,107.0,7.273333333333333,14.713333333333333
437,1350,bfs,117.0,7.636666666666666,15.423333333333334
438,1350,bplustree,108.0,7.183333333333334,15.036666666666667
439,1350,cfd,126.0,10.136666666666667,12.433333333333332
440,1350,cutcp,99.0,4.306666666666667,23.016666666666666
441,1350,fft,111.0,4.3133333333333335,25.74
442,1350,ge,155.0,7.166666666666667,21.62
443,1350,heartwall,106.0,9.73,10.893333333333333
444,1350,histo,114.0,68.69666666666666,1.66
445,1350,hotspot,114.0,6.45,17.676666666666666
446,1350,kmeans,100.0,45.23333333333333,2.2133333333333334
447,1350,lavamd,109.0,4.933333333333334,22.096666666666664
448,1350,lbm,112.0,5.163333333333334,21.7
449,1350,lud,119.0,10.093333333333334,11.793333333333335
450,1350,mriq,109.0,3.4233333333333333,31.843333333333334
451,1350,nw,115.0,14.933333333333332,7.703333333333333
452,1350,spmv,147.0,13.08,11.236666666666666
453,1350,srad,114.0,8.26,13.803333333333333
454,1350,stencil,125.0,4.836666666666667,25.86
455,1350,tpacf,107.0,7.22,14.826666666666668
456,1365,bfs,117.0,7.336666666666666,15.986666666666666
457,1365,bplustree,108.0,7.13,15.14
458,1365,cfd,126.0,10.146666666666667,12.416666666666666
459,1365,cutcp,99.0,4.1000000000000005,24.133333333333336
460,1365,fft,111.0,4.31,25.77
461,1365,ge,155.0,7.16,21.66
462,1365,heartwall,106.0,9.666666666666666,10.963333333333333
463,1365,histo,114.0,64.50999999999999,1.7766666666666666
464,1365,hotspot,114.0,6.43,17.74
465,1365,kmeans,100.0,45.080000000000005,2.22
466,1365,lavamd,109.0,4.8133333333333335,22.633333333333336
467,1365,lbm,112.0,5.05,22.166666666666668
468,1365,lud,119.0,9.85,12.083333333333334
469,1365,mriq,109.0,3.3766666666666665,32.24666666666667
470,1365,nw,115.0,14.959999999999999,7.683333333333334
471,1365,spmv,147.0,13.003333333333332,11.306666666666667
472,1365,srad,114.0,8.296666666666667,13.74
473,1365,stencil,125.0,4.846666666666667,25.793333333333333
474,1365,tpacf,107.0,7.166666666666667,14.923333333333332
475,1380,bfs,117.0,7.636666666666667,15.356666666666667
476,1380,bplustree,108.0,7.096666666666667,15.223333333333334
477,1380,cfd,126.0,9.99,12.616666666666667
478,1380,cutcp,99.0,4.0633333333333335,24.376666666666665
479,1380,fft,111.0,4.306666666666666,25.77
480,1380,ge,155.0,7.080000000000001,21.89
481,1380,heartwall,106.0,9.606666666666667,11.033333333333333
482,1380,histo,114.0,63.919999999999995,1.79
483,1380,hotspot,114.0,6.416666666666667,17.766666666666666
484,1380,kmeans,100.0,45.06333333333333,2.22
485,1380,lavamd,109.0,4.81,22.656666666666666
486,1380,lbm,112.0,5.056666666666667,22.146666666666665
487,1380,lud,119.0,9.799999999999999,12.14
488,1380,mriq,109.0,3.4033333333333338,32.02333333333333
489,1380,nw,115.0,14.79,7.773333333333333
490,1380,spmv,147.0,13.073333333333332,11.243333333333332
491,1380,srad,114.0,8.193333333333333,13.916666666666666
492,1380,stencil,125.0,4.77,26.213333333333335
493,1380,tpacf,107.0,7.096666666666667,15.086666666666666
494,1395,bfs,117.0,7.73,15.183333333333332
495,1395,bplustree,108.0,7.06,15.296666666666667
496,1395,cfd,126.0,10.06,12.526666666666666
497,1395,cutcp,99.0,4.123333333333334,24.013333333333332
498,1395,fft,111.0,4.266666666666667,26.026666666666667
499,1395,ge,155.0,7.016666666666667,22.086666666666662
500,1395,heartwall,106.0,9.473333333333334,11.19
501,1395,histo,114.0,66.36,1.7233333333333334
502,1395,hotspot,114.0,6.396666666666667,17.823333333333334
503,1395,kmeans,100.0,45.27666666666667,2.2066666666666666
504,1395,lavamd,109.0,4.836666666666667,22.540000000000003
505,1395,lbm,112.0,4.986666666666667,22.46666666666667
506,1395,lud,119.0,9.836666666666666,12.093333333333334
