,ID,gr_engine_active,sm_active,sm_occupancy,dram_active,fp64_active,fp32_active,fp16_active,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,MCUTL,MUSAM,GUSAM,power_usage,TOTEC,pstate,gpu_temp,memory_temp,sm_clock,run_time,application,sm_app_clock
0,0.0,0.9937366,0.9981527,0.8418512,0.86326337,0.01492748,0.0,0.0,7344641.812977099,4234939.175572519,93.26717,93.28244,92.30534,91.29008,223.03682,1048.426461832061,0.0,34.946564,51.0,1410.0,2.66647,stream,1410
1,0.0,0.9953178,0.9944845,0.83812016,0.8646318,0.014899224,0.0,0.0,7234364.290697674,4093802.7829457363,92.95349,92.81396,92.78682,91.80232,220.19179,1041.8087093023255,0.0,37.286823,53.0969,1395.0,2.6661133333333336,stream,1395
2,0.0,0.9973977,0.9983674,0.8404886,0.8665758,0.015678031,0.0,0.0,7259619.261363637,4040701.215909091,92.318184,92.268936,92.242424,91.356064,213.76407,987.1899924242424,0.0,36.621212,52.708332,1380.0,2.66546,stream,1380
3,0.0,0.99733984,0.9982422,0.8398164,0.8666289,0.015945313,0.0,0.0,6903354.45703125,3864122.93359375,93.26953,93.75,93.32422,92.66797,212.73058,992.2132109375,0.0,36.80078,52.98047,1365.0,2.6646566666666662,stream,1365
4,0.0,0.99380696,0.99649423,0.8377452,0.8637143,0.015965251,0.0,0.0,7525592.575289575,4216930.490347491,93.555984,94.03475,93.9807,92.61004,209.53416,967.3763088803089,0.0,36.625484,52.861004,1350.0,2.664173333333333,stream,1350
5,0.0,0.99951684,0.99864423,0.83913106,0.86893636,0.016,0.0,0.0,7397308.561797753,4209462.449438202,93.49064,93.40075,93.73034,92.22472,204.9898,948.4506104868914,0.0,36.08989,52.632957,1335.0,2.663353333333333,stream,1335
6,0.0,0.9919119,0.99849427,0.8374483,0.8627012,0.01591954,0.0,0.0,7448991.636015326,4324901.91954023,93.07663,93.55173,93.36781,92.02299,202.11461,934.0595172413794,0.0,35.92337,52.245213,1320.0,2.66255,stream,1320
7,0.0,0.9957698,0.99872833,0.83680755,0.8663736,0.015916983,0.0,0.0,7537801.803773585,4405103.294339622,92.93962,92.83774,93.033966,92.033966,199.3445,914.1900188679244,0.0,35.569813,51.875473,1305.0,2.674573333333333,stream,1305
8,0.0,0.99924904,0.9984546,0.8364071,0.8693913,0.01698419,0.0,0.0,7286792.612648222,4136883.185770751,93.92095,93.8498,93.822136,92.92095,195.54402,914.1538339920949,0.0,35.264824,51.711464,1290.0,2.66127,stream,1290
9,0.0,0.997272,0.99848276,0.8354713,0.86835635,0.017,0.0,0.0,7125248.582375479,4065511.636015326,94.034485,94.02299,94.16858,93.09579,194.48843,891.7445057471264,0.0,35.03065,52.057472,1275.0,2.6603066666666666,stream,1275
10,0.0,0.99916667,0.9984899,0.8345909,0.87023234,0.017,0.0,0.0,5217752.101010101,2883136.9696969697,93.93434,94.030304,94.00505,93.00505,192.29378,928.1073686868687,0.0,34.72222,51.99495,1260.0,2.6591633333333333,stream,1260
11,0.0,0.9944646,0.9973307,0.83254725,0.8661732,0.016940946,0.0,0.0,7025546.866141732,3963009.877952756,93.59055,93.61811,93.59843,92.65748,189.46732,895.5885905511811,0.0,34.519684,51.854332,1245.0,2.6593766666666667,stream,1245
